"status" "family" "pval" "qval" "gene_short_name" "num_cells_expressed"
"NA.13" NA NA NA NA NA NA
"ENSMUSG00000002105" "OK" "tobit" 0.210488284635625 0.275745045993443 "Slc39a13" 280
"ENSMUSG00000002107" "OK" "tobit" 5.06187976980378e-19 3.86840859939199e-18 "Celf2" 75
"ENSMUSG00000002108" "OK" "tobit" 2.11402617311926e-11 1.0014140718452e-10 "Nr1h3" 351
"ENSMUSG00000002109" "OK" "tobit" 0.0396618774666534 0.063983792147222 "Ddb2" 213
"ENSMUSG00000002129" "OK" "tobit" 4.11653311712531e-11 1.91228165024725e-10 "Sf3a1" 431
"ENSMUSG00000002147" "OK" "tobit" 0.0015332136201834 0.0032919853535501 "Stat6" 214
"ENSMUSG00000002204" "OK" "tobit" 0 0 "Napsa" 12
"ENSMUSG00000002205" "OK" "tobit" 0.000787701492356363 0.00176817287265945 "Vrk3" 386
"ENSMUSG00000002210" "OK" "tobit" 0.00274586591259832 0.0056404840221207 "Smg9" 290
"ENSMUSG00000002221" "OK" "tobit" 0.000398466187768524 0.000938717163515326 "Paxip1" 307
"ENSMUSG00000002222" "OK" "tobit" 0.216994976272516 0.282796445808204 "Rmnd5a" 187
"ENSMUSG00000002227" "OK" "tobit" 0.0220344347938726 0.0377277510514076 "Mov10" 434
"ENSMUSG00000002233" "OK" "tobit" 1.08847996452275e-09 4.54848601046286e-09 "Rhoc" 419
"ENSMUSG00000002249" "OK" "tobit" 0.0225675184701317 0.0385156851245384 "Tead3" 213
"ENSMUSG00000002250" "OK" "tobit" 0.918838904263761 0.933384389705865 "Ppard" 44
"ENSMUSG00000002265" "OK" "tobit" 1.75670662298202e-79 6.31378684223697e-78 "Peg3" 447
"ENSMUSG00000002266" "OK" "tobit" 5.13304844241415e-21 4.26632500326504e-20 "Zim1" 204
"ENSMUSG00000002274" "OK" "tobit" 0.000153009413847847 0.0003800656965191 "Metrn" 52
"ENSMUSG00000002279" "OK" "tobit" 0.0391381578353364 0.0632161216437463 "Lmf1" 404
"ENSMUSG00000002280" "OK" "tobit" 0.127853706063614 0.180259850658983 "Narfl" 366
"ENSMUSG00000002289" "OK" "tobit" 5.49522501948997e-16 3.52771634503508e-15 "Angptl4" 385
"ENSMUSG00000002297" "OK" "tobit" 6.7762298253255e-07 2.20631147763782e-06 "Dbf4" 287
"ENSMUSG00000002307" "OK" "tobit" 1.56007447204899e-05 4.38892090556914e-05 "Daxx" 379
"ENSMUSG00000002308" "OK" "tobit" 6.83067401425938e-06 2.00418702565737e-05 "Cd320" 404
"ENSMUSG00000002319" "OK" "tobit" 0.00126000170363263 0.00273313630800291 "Ipo4" 433
"ENSMUSG00000002320" "OK" "tobit" 6.90077645891536e-09 2.69601446570886e-08 "Tm9sf1" 442
"ENSMUSG00000002324" "OK" "tobit" 0.00271305676313563 0.00558032048996881 "Rec8" 49
"ENSMUSG00000002325" "OK" "tobit" 1.23567137879544e-05 3.530171476912e-05 "Irf9" 230
"ENSMUSG00000002326" "OK" "tobit" 0.060239810296656 0.0929065868640652 "Gmpr2" 424
"ENSMUSG00000002329" "OK" "tobit" 0.109343756900233 0.156997784841806 "Mdp1" 348
"ENSMUSG00000002332" "OK" "tobit" 0.00256726481011325 0.00531077358917972 "Dhrs1" 440
"ENSMUSG00000002342" "OK" "tobit" 0.0270184080438135 0.045326636159409 "Tmem161a" 423
"ENSMUSG00000002343" "OK" "tobit" 0.00197521563865445 0.00416042097975722 "Armc6" 298
"ENSMUSG00000002345" "OK" "tobit" 6.76505459372338e-06 1.98603658659966e-05 "2310045N01Rik" 414
"ENSMUSG00000002346" "OK" "tobit" 1.26035475657448e-28 1.44968235788864e-27 "Slc25a42" 359
"ENSMUSG00000002365" "OK" "tobit" 0.103708567576693 0.149966316585219 "Snx9" 356
"ENSMUSG00000002372" "OK" "tobit" 9.90473335035043e-09 3.8187794600597e-08 "Ranbp3" 433
"ENSMUSG00000002379" "OK" "tobit" 0.0668355543680782 0.101625435220073 "Ndufa11" 447
"ENSMUSG00000002384" "OK" "tobit" 0.740870216591716 0.783636498697278 "Bmp8b" 115
"ENSMUSG00000002393" "OK" "tobit" 3.89506178080566e-06 1.17414852084005e-05 "Nr2f6" 438
"ENSMUSG00000002395" "OK" "tobit" 6.42389633585796e-06 1.88903074069293e-05 "Use1" 442
"ENSMUSG00000002396" "OK" "tobit" 0.591476078443851 0.652666098811963 "Ocel1" 235
"ENSMUSG00000002409" "OK" "tobit" 4.99216249300897e-13 2.65522736624806e-12 "Dyrk1b" 185
"ENSMUSG00000002413" "OK" "tobit" 0.17701326916196 0.238208504190646 "Braf" 287
"ENSMUSG00000002416" "OK" "tobit" 0.22110450414584 0.287254622189473 "Ndufb2" 447
"ENSMUSG00000002428" "OK" "tobit" 0.232593913514808 0.300352980678816 "Hltf" 276
"ENSMUSG00000002455" "OK" "tobit" 0.000514101268638553 0.0011900839941465 "Prpf6" 432
"ENSMUSG00000002458" "OK" "tobit" 2.72927995080962e-13 1.48096840877551e-12 "Rgs19" 329
"ENSMUSG00000002475" "OK" "tobit" 1.60857577330011e-15 1.00615335464904e-14 "Abhd3" 378
"ENSMUSG00000002477" "OK" "tobit" 1.27017479027134e-24 1.25200686727616e-23 "Snrpd1" 447
"ENSMUSG00000002486" "OK" "tobit" 0.00795090297141278 0.0149067674588234 "Tchp" 147
"ENSMUSG00000002489" "OK" "tobit" 0.000159108627080859 0.000394473915099579 "Tiam1" 59
"ENSMUSG00000002496" "OK" "tobit" 0.000753450588283476 0.00169657505672583 "Tsc2" 399
"ENSMUSG00000002504" "OK" "tobit" 6.46237624550705e-09 2.52785447905446e-08 "Slc9a3r2" 349
"ENSMUSG00000002524" "OK" "tobit" 9.27774647883148e-26 9.54884946035577e-25 "Puf60" 447
"ENSMUSG00000002546" "OK" "tobit" 0.683131659114478 0.733231990042966 "Golga2" 363
"ENSMUSG00000002550" "OK" "tobit" 0.000123030437037974 0.00030957809605523 "Uck1" 405
"ENSMUSG00000002578" "OK" "tobit" 0.0400678014138494 0.0645794846867514 "Ikzf4" 50
"ENSMUSG00000002580" "OK" "tobit" 0.00140751042985737 0.00303565659453522 "Mien1" 446
"ENSMUSG00000002588" "OK" "tobit" 2.32607170480859e-30 2.84038802166534e-29 "Pon1" 201
"NA.14" NA NA NA NA NA NA
"ENSMUSG00000002608" "OK" "tobit" 0.000815181926722925 0.00182520603737228 "Ccdc97" 384
"ENSMUSG00000002617" "OK" "tobit" 8.35202510036867e-11 3.79487547067014e-10 "Zfp40" 118
"ENSMUSG00000002625" "OK" "tobit" 0.00271021534345806 0.00557519963579626 "Akap8l" 413
"ENSMUSG00000002635" "OK" "tobit" 0.000261898060183666 0.000631824087353289 "Pdcd2l" 412
"ENSMUSG00000002658" "OK" "tobit" 0.000530263607746629 0.00122481465793997 "Gtf2f1" 428
"ENSMUSG00000002660" "OK" "tobit" 2.09919921780439e-05 5.80871291937842e-05 "Clpp" 444
"ENSMUSG00000002661" "OK" "tobit" 0.00339197423240274 0.00684876325905522 "Alkbh7" 420
"ENSMUSG00000002664" "OK" "tobit" 0.590207485504248 0.651538420757928 "Pspn" 12
"ENSMUSG00000002668" "OK" "tobit" 6.99995385363402e-07 2.27401657266036e-06 "Dennd1c" 68
"ENSMUSG00000002679" "OK" "tobit" 0.000591768216900233 0.00135483551030893 "Med6" 442
"ENSMUSG00000002688" "OK" "tobit" 0.320789368692516 0.393355368542193 "Prkd1" 16
"ENSMUSG00000002718" "OK" "tobit" 2.86741668151885e-07 9.74872466796948e-07 "Cse1l" 429
"ENSMUSG00000002728" "OK" "tobit" 4.30943087575814e-14 2.47390363566703e-13 "Naa20" 438
"ENSMUSG00000002731" "OK" "tobit" 5.50957271291152e-14 3.1423795429884e-13 "Prkra" 357
"ENSMUSG00000002732" "OK" "tobit" 1.24304981385568e-10 5.56091999706818e-10 "Fkbp7" 166
"ENSMUSG00000002733" "OK" "tobit" 0.00266170806936805 0.00548609530552452 "Plekha3" 102
"ENSMUSG00000002741" "OK" "tobit" 0.000567575085632912 0.00130510156786329 "Ykt6" 343
"ENSMUSG00000002748" "OK" "tobit" 5.38362824026648e-21 4.47224882642682e-20 "Baz1b" 437
"ENSMUSG00000002763" "OK" "tobit" 0.718924631021841 0.764249188577879 "Pex6" 261
"ENSMUSG00000002767" "OK" "tobit" 1.36831259867805e-05 3.88391022368321e-05 "Mrpl2" 446
"ENSMUSG00000002768" "OK" "tobit" 1.44771378120161e-08 5.52123759192624e-08 "Mea1" 447
"ENSMUSG00000002769" "OK" "tobit" 1.73554222880259e-65 5.16104021135479e-64 "Gnmt" 392
"ENSMUSG00000002778" "OK" "tobit" 0.00150384434452464 0.00323111466188364 "Kdelr1" 447
"ENSMUSG00000002781" "OK" "tobit" 0.0634146099867324 0.0970757431853266 "Tmem143" 294
"ENSMUSG00000002791" "OK" "tobit" 0.626839944318511 0.68453996950864 "Pdxk-ps" 17
"ENSMUSG00000002797" "OK" "tobit" 0.00251490468746043 0.0052092576184328 "Ggct" 147
"ENSMUSG00000002803" "OK" "tobit" 0.00508501903264014 0.00993437096848839 "Btbd6" 176
"ENSMUSG00000002804" "OK" "tobit" 4.40889192327672e-19 3.3824267659214e-18 "Nudt14" 394
"ENSMUSG00000002808" "OK" "tobit" 1.00936965934313e-22 9.22104270927294e-22 "Epdr1" 105
"ENSMUSG00000002812" "OK" "tobit" 5.47991146998556e-12 2.71851633174558e-11 "Flii" 377
"ENSMUSG00000002814" "OK" "tobit" 0.0381330326931275 0.0617436477869109 "Top3a" 242
"ENSMUSG00000002820" "OK" "tobit" 0.715589376520353 0.761418610220703 "Atg4d" 371
"ENSMUSG00000002825" "OK" "tobit" 0.980961650255717 0.984128245873354 "Qtrt1" 367
"NA.15" NA NA NA NA NA NA
"ENSMUSG00000002833" "OK" "tobit" 0.000116348151893158 0.000293836553139987 "Hdgfrp2" 424
"ENSMUSG00000002835" "OK" "tobit" 1.91046413193991e-09 7.83260643850172e-09 "Chaf1a" 295
"ENSMUSG00000002844" "OK" "tobit" 0.136412649801069 0.190564119455927 "Adprh" 434
"ENSMUSG00000002845" "OK" "tobit" 1.49061289832256e-05 4.20769624904945e-05 "Tmem39a" 441
"ENSMUSG00000002846" "OK" "tobit" 1.25287194954163e-10 5.60011855618578e-10 "Timmdc1" 445
"ENSMUSG00000002847" "OK" "tobit" 1.739567038104e-08 6.5914744331696e-08 "Pla1a" 330
"ENSMUSG00000002870" "OK" "tobit" 7.83846919835594e-17 5.30939046127956e-16 "Mcm2" 408
"ENSMUSG00000002871" "OK" "tobit" 0.0325147627258081 0.0535994788563763 "Tpra1" 399
"ENSMUSG00000002881" "OK" "tobit" 5.69489074843498e-07 1.87230903054749e-06 "Nab1" 360
"ENSMUSG00000002885" "OK" "tobit" 0.501466259412191 0.569643819370976 "Cd97" 207
"ENSMUSG00000002897" "OK" "tobit" 0.00828758766526459 0.0154775850706308 "Il17ra" 220
"ENSMUSG00000002900" "OK" "tobit" 1.70131437314782e-20 1.38499398122203e-19 "Lamb1" 196
"ENSMUSG00000002908" "OK" "tobit" 0.31576554859403 0.388005577580849 "Kcnn1" 31
"ENSMUSG00000002910" "OK" "tobit" 0.340443550565775 0.413235585577236 "Arrdc2" 143
"ENSMUSG00000002948" "OK" "tobit" 0.0260780432011675 0.0439439703102813 "Map2k7" 398
"ENSMUSG00000002949" "OK" "tobit" 0.0566684065336119 0.0878515496437547 "Timm44" 439
"ENSMUSG00000002957" "OK" "tobit" 1.76977478886588e-13 9.75684535774754e-13 "Ap2a2" 447
"ENSMUSG00000002963" "OK" "tobit" 3.36753983473053e-05 9.1068941103018e-05 "Pnkp" 336
"ENSMUSG00000002968" "OK" "tobit" 9.20646995280164e-06 2.66915216301273e-05 "Med25" 447
"ENSMUSG00000002980" "OK" "tobit" 1.30035031987751e-07 4.55481824752674e-07 "Bcam" 351
"ENSMUSG00000002981" "OK" "tobit" 4.95978524277512e-17 3.40461654820207e-16 "Clptm1" 446
"ENSMUSG00000002983" "OK" "tobit" 0.0208232650893072 0.0358401225336771 "Relb" 144
"ENSMUSG00000002984" "OK" "tobit" 9.49052904691366e-06 2.74698475883092e-05 "Tomm40" 446
"ENSMUSG00000002985" "OK" "tobit" 1.07708495939531e-14 6.37959514440048e-14 "Apoe" 447
"ENSMUSG00000002992" "OK" "tobit" 5.55162391970032e-86 2.14617656407927e-84 "Apoc2" 439
"ENSMUSG00000002996" "OK" "tobit" 1.48806162207873e-18 1.11463973109395e-17 "Hbp1" 439
"ENSMUSG00000002997" "OK" "tobit" 1.2102659377283e-19 9.491694761501e-19 "Prkar2b" 107
"ENSMUSG00000003031" "OK" "tobit" 1.14474309038551e-05 3.28341983036743e-05 "Cdkn1b" 433
"NA.16" NA NA NA NA NA NA
"ENSMUSG00000003033" "OK" "tobit" 0.00246257107029942 0.00510886799270234 "Ap1m1" 440
"ENSMUSG00000003037" "OK" "tobit" 3.46872738817098e-06 1.0522359636844e-05 "Rab8a" 446
"ENSMUSG00000003038" "OK" "tobit" 6.3793944794194e-58 1.68241934274205e-56 "Hmgn2" 447
"ENSMUSG00000003039" "OK" "tobit" 6.78970230063795e-18 4.89389638313376e-17 "Fam32a" 441
"ENSMUSG00000003051" "OK" "tobit" 0.000291497181603317 0.000699187398367519 "Elf3" 173
"ENSMUSG00000003062" "OK" "tobit" 3.29300184452307e-20 2.65348648885057e-19 "Stard3nl" 424
"ENSMUSG00000003068" "OK" "tobit" 0.00459514362492945 0.00904308746649264 "Stk11" 269
"ENSMUSG00000003070" "OK" "tobit" 1.52457076734307e-07 5.30853397679871e-07 "Efna2" 94
"ENSMUSG00000003072" "OK" "tobit" 0.0128336235522576 0.0230898561784766 "Atp5d" 447
"ENSMUSG00000003099" "OK" "tobit" 0.0144317775053597 0.0256986488551794 "Ppp5c" 436
"ENSMUSG00000003119" "OK" "tobit" 0.0107683892576008 0.0196521554096686 "Cdk12" 381
"ENSMUSG00000003123" "OK" "tobit" 0.0547545833894545 0.0851929073056693 "Lipe" 125
"ENSMUSG00000003131" "OK" "tobit" 1.16287820685248e-35 1.74211905279885e-34 "Pafah1b2" 445
"ENSMUSG00000003134" "OK" "tobit" 0.00698702355778518 0.0132548561808372 "Tbc1d8" 180
"ENSMUSG00000003135" "OK" "tobit" 0.0438935591068681 0.0700405629561924 "Cnot11" 163
"ENSMUSG00000003153" "OK" "tobit" 0.18873536555724 0.251403945212392 "Slc2a3" 122
"ENSMUSG00000003154" "OK" "tobit" 0.0146637142443951 0.0260911395120859 "Foxj2" 47
"ENSMUSG00000003161" "OK" "tobit" 7.72540539493508e-40 1.31381626083392e-38 "Sri" 441
"ENSMUSG00000003166" "OK" "tobit" 1.47646854365919e-15 9.24981281304273e-15 "Dgcr2" 423
"ENSMUSG00000003178" "OK" "tobit" 0.0441665370783557 0.0703698846694751 "Mical3" 179
"ENSMUSG00000003184" "OK" "tobit" 0.366794817535809 0.439998324221795 "Irf3" 437
"ENSMUSG00000003190" "OK" "tobit" 1.98333958243174e-12 1.0124293842687e-11 "Bcl2l12" 339
"ENSMUSG00000003198" "OK" "tobit" 0.0421267463011364 0.0674998917178541 "Zfp959" 235
"ENSMUSG00000003199" "OK" "tobit" 0.596160348557301 0.656920295094079 "Mpnd" 230
"ENSMUSG00000003200" "OK" "tobit" 4.47878779865238e-22 3.95040548740346e-21 "Sh3gl1" 444
"ENSMUSG00000003206" "OK" "tobit" 0.148483152014158 0.204616922367316 "Ebi3" 22
"ENSMUSG00000003208" "OK" "tobit" 0.338072922395524 0.41077448531325 "Ccdc94" 284
"ENSMUSG00000003226" "OK" "tobit" 0.000970896038879568 0.0021492600860672 "Ranbp2" 415
"ENSMUSG00000003233" "OK" "tobit" 9.94587813146404e-07 3.19049116340225e-06 "Dvl3" 353
"ENSMUSG00000003234" "OK" "tobit" 0.773929848734487 0.8116577366163 "Abcf3" 414
"ENSMUSG00000003235" "OK" "tobit" 7.72867784038662e-11 3.52313902128639e-10 "Eif2b5" 432
"ENSMUSG00000003269" "OK" "tobit" 9.12037141203612e-29 1.05286152134576e-27 "Cyth2" 410
"ENSMUSG00000003271" "OK" "tobit" 0.181260136344409 0.243043220644847 "Sult2b1" 59
"ENSMUSG00000003273" "OK" "tobit" 0.00399673893378167 0.00795833066588435 "Car11" 30
"NA.17" NA NA NA NA NA NA
"ENSMUSG00000003282" "OK" "tobit" 0.0692552619721429 0.1048720647997 "Plag1" 67
"ENSMUSG00000003299" "OK" "tobit" 3.88690933974083e-05 0.000104437214841316 "Mrpl4" 446
"ENSMUSG00000003308" "OK" "tobit" 0.0636378132395298 0.0973421482191225 "Keap1" 427
"NA.18" NA NA NA NA NA NA
"ENSMUSG00000003316" "OK" "tobit" 2.02830563129952e-21 1.72935149306602e-20 "Glg1" 426
"ENSMUSG00000003344" "OK" "tobit" 0.00548137369015767 0.0106431180924904 "Btbd2" 251
"ENSMUSG00000003345" "OK" "tobit" 0.333058870312955 0.40585708422083 "Csnk1g2" 238
"ENSMUSG00000003346" "OK" "tobit" 0.712342440192619 0.758990317239944 "Abhd17a" 377
"ENSMUSG00000003348" "OK" "tobit" 0.0985213630998385 0.143262716067196 "Mob3a" 298
"ENSMUSG00000003352" "OK" "tobit" 4.27194153934195e-07 1.42547943996989e-06 "Cacnb3" 46
"ENSMUSG00000003355" "OK" "tobit" 1.16141188544198e-73 3.88362413169944e-72 "Fkbp11" 445
"ENSMUSG00000003360" "OK" "tobit" 3.45636136306624e-05 9.32958576372615e-05 "Ddx23" 391
"ENSMUSG00000003363" "OK" "tobit" 8.54554683294337e-06 2.48617689614817e-05 "Pld3" 428
"ENSMUSG00000003378" "OK" "tobit" 0.458012614407968 0.529403041648886 "Grik5" 61
"ENSMUSG00000003380" "OK" "tobit" 5.94873104475925e-07 1.94848908988291e-06 "Rabac1" 444
"ENSMUSG00000003382" "OK" "tobit" 0.00327067684758 0.00662579601663381 "Etv3" 189
"ENSMUSG00000003402" "OK" "tobit" 0.0269620239755633 0.0452617524655681 "Prkcsh" 447
"NA.19" NA NA NA NA NA NA
"ENSMUSG00000003420" "OK" "tobit" 0.147656031751506 0.203685648673748 "Fcgrt" 433
"ENSMUSG00000003421" "OK" "tobit" 5.96352125244601e-12 2.95011897163762e-11 "Nosip" 402
"ENSMUSG00000003423" "OK" "tobit" 0.232381995487966 0.3001348295701 "Pih1d1" 438
"ENSMUSG00000003429" "OK" "tobit" 2.68586509348068e-42 4.85969882781607e-41 "Rps11" 447
"ENSMUSG00000003435" "OK" "tobit" 2.01290630361944e-10 8.88706543520003e-10 "Supt5" 443
"ENSMUSG00000003437" "OK" "tobit" 2.21097060938015e-10 9.73711702102678e-10 "Paf1" 437
"ENSMUSG00000003438" "OK" "tobit" 0.00309708343576649 0.00630474858167209 "Timm50" 442
"ENSMUSG00000003444" "OK" "tobit" 0.290247409519237 0.362009871016675 "Med29" 444
"ENSMUSG00000003452" "OK" "tobit" 4.95930879326396e-10 2.12446065873605e-09 "Bicd1" 57
"ENSMUSG00000003458" "OK" "tobit" 1.17628863939596e-18 8.84868293043475e-18 "Ncstn" 445
"ENSMUSG00000003464" "OK" "tobit" 0.00193857773805324 0.00409086102358459 "Pex19" 442
"ENSMUSG00000003476" "OK" "tobit" 0.000187525668584636 0.00045996314563084 "Crhr2" 69
"ENSMUSG00000003477" "OK" "tobit" 0.0526247953834413 0.0822505676784877 "Inmt" 67
"ENSMUSG00000003500" "OK" "tobit" 1.1000558714333e-20 9.02478548769035e-20 "Impdh1" 341
"ENSMUSG00000003518" "OK" "tobit" 2.15352504729296e-11 1.01951529269992e-10 "Dusp3" 358
"ENSMUSG00000003526" "OK" "tobit" 0.0458067531780381 0.0726763801673578 "Prodh" 196
"ENSMUSG00000003527" "OK" "tobit" 3.70411875808425e-06 1.1193571461513e-05 "Dgcr14" 296
"ENSMUSG00000003528" "OK" "tobit" 6.51561501035629e-08 2.34018803340465e-07 "Slc25a1" 442
"ENSMUSG00000003531" "OK" "tobit" 0.00288625336788352 0.00590895322667964 "Dgcr6" 423
"ENSMUSG00000003534" "OK" "tobit" 1.08056888399562e-51 2.50394982621793e-50 "Ddr1" 132
"ENSMUSG00000003541" "OK" "tobit" 1.28854577671423e-15 8.09811679655851e-15 "Ier3" 108
"ENSMUSG00000003545" "OK" "tobit" 0.000246980069172075 0.000597198184039267 "Fosb" 34
"ENSMUSG00000003546" "OK" "tobit" 0.00302761661104432 0.00617841164993593 "Klc4" 307
"ENSMUSG00000003549" "OK" "tobit" 5.72714235837259e-12 2.83761195311677e-11 "Ercc1" 330
"ENSMUSG00000003555" "OK" "tobit" 1.70432902817094e-07 5.9149584183292e-07 "Cyp17a1" 53
"ENSMUSG00000003559" "OK" "tobit" 0.0270865578228921 0.0454308932796656 "As3mt" 430
"ENSMUSG00000003573" "OK" "tobit" 2.19669228476534e-30 2.68654110443909e-29 "Homer3" 248
"ENSMUSG00000003575" "OK" "tobit" 0.0461343147043763 0.0731375163096983 "Crtc1" 270
"ENSMUSG00000003581" "OK" "tobit" 0.0387935988871158 0.0627171095839234 "Rnf215" 161
"ENSMUSG00000003585" "OK" "tobit" 6.39921179428981e-23 5.90037853051155e-22 "Sec14l2" 289
"ENSMUSG00000003604" "OK" "tobit" 0.780622220679357 0.817201128185916 "Aven" 60
"ENSMUSG00000003617" "OK" "tobit" 2.16719265028117e-06 6.71554320761613e-06 "Cp" 240
"ENSMUSG00000003623" "OK" "tobit" 0.945596387117251 0.955239180102513 "Crot" 446
"ENSMUSG00000003644" "OK" "tobit" 0.00505936053269889 0.00988789943813532 "Rps6ka1" 245
"ENSMUSG00000003660" "OK" "tobit" 9.83768084027183e-15 5.85312467411068e-14 "Snrnp200" 434
"ENSMUSG00000003662" "OK" "tobit" 0.0947201760226516 0.138565785472579 "Ciao1" 433
"ENSMUSG00000003680" "OK" "tobit" 1.36884476741594e-12 7.0856268986096e-12 "Taf6l" 446
"ENSMUSG00000003721" "OK" "tobit" 0.0936362321687895 0.137216556941135 "Insig2" 367
"ENSMUSG00000003731" "OK" "tobit" 0.00015907127087216 0.000394442998016855 "Kpna6" 304
"ENSMUSG00000003746" "OK" "tobit" 4.36960085098722e-07 1.45653361699574e-06 "Man1a" 437
"ENSMUSG00000003752" "OK" "tobit" 0.952056124145798 0.960601538462722 "Itpkc" 110
"ENSMUSG00000003762" "OK" "tobit" 1.29418802160241e-12 6.7101341649978e-12 "Adck4" 403
"ENSMUSG00000003778" "OK" "tobit" 6.82920016879794e-16 4.36287072452428e-15 "Brd8" 442
"ENSMUSG00000003779" "OK" "tobit" 0.276660367607904 0.348076426939616 "Kif20a" 261
"ENSMUSG00000003808" "OK" "tobit" 0.0267010321368926 0.0448792533796128 "Farsa" 439
"ENSMUSG00000003809" "OK" "tobit" 8.98466339507169e-29 1.03795127413911e-27 "Gcdh" 443
"ENSMUSG00000003810" "OK" "tobit" 0.0120080553679153 0.0217169874008966 "Mast2" 218
"ENSMUSG00000003812" "OK" "tobit" 3.08111361611285e-07 1.04505993613072e-06 "Dnase2a" 258
"ENSMUSG00000003813" "OK" "tobit" 0.00197445261772563 0.00415936655913759 "Rad23a" 441
"ENSMUSG00000003814" "OK" "tobit" 1.4966782821608e-58 4.00715384666364e-57 "Calr" 447
"ENSMUSG00000003824" "OK" "tobit" 1.22464902787504e-08 4.6874395295386e-08 "Syce2" 384
"ENSMUSG00000003847" "OK" "tobit" 9.70545369148579e-17 6.52657789605642e-16 "Nfat5" 218
"ENSMUSG00000003848" "OK" "tobit" 0.0127033107622876 0.0228803136766742 "Nob1" 423
"ENSMUSG00000003849" "OK" "tobit" 0.0532748096858156 0.0831762936879608 "Nqo1" 63
"ENSMUSG00000003863" "OK" "tobit" 0.170129967186239 0.230357080121467 "Ppfia3" 15
"ENSMUSG00000003865" "OK" "tobit" 0.132602396741427 0.186077732479116 "Gys1" 239
"ENSMUSG00000003868" "OK" "tobit" 1.01642098274309e-10 4.59112926089426e-10 "Ruvbl2" 437
"ENSMUSG00000003873" "OK" "tobit" 8.77009372981332e-46 1.76403535047641e-44 "Bax" 445
"ENSMUSG00000003923" "OK" "tobit" 0.112574191448747 0.161096147929094 "Tfam" 438
"ENSMUSG00000003929" "OK" "tobit" 0.0251335287488366 0.0424788260470314 "Zfp81" 166
"ENSMUSG00000003934" "OK" "tobit" 0 0 "Efnb3" 44
"ENSMUSG00000003948" "OK" "tobit" 0.00864265522366024 0.0160786731394297 "Mmd" 409
"ENSMUSG00000003949" "OK" "tobit" 1.17070594852281e-27 1.29850869727688e-26 "Hlf" 366
"ENSMUSG00000003955" "OK" "tobit" 0.0060644046945182 0.0116779023700782 "Fam162a" 447
"ENSMUSG00000003970" "OK" "tobit" 9.79019647899233e-21 8.04430348325705e-20 "Rpl8" 447
"ENSMUSG00000003992" "OK" "tobit" 3.40260596036561e-26 3.56924582870913e-25 "Ssbp2" 302
"ENSMUSG00000004018" "OK" "tobit" 0.000949715841605573 0.00210443116027517 "Fancl" 365
"ENSMUSG00000004032" "OK" "tobit" 0.0142383646325774 0.0253913230677714 "Gstm5" 436
"ENSMUSG00000004035" "OK" "tobit" 3.13117963543284e-22 2.78659164635657e-21 "Gstm7" 428
"ENSMUSG00000004038" "OK" "tobit" 2.41365778484274e-07 8.25560550059503e-07 "Gstm3" 368
"ENSMUSG00000004040" "OK" "tobit" 1.1249803825792e-14 6.65333547159712e-14 "Stat3" 427
"ENSMUSG00000004043" "OK" "tobit" 4.44438363343221e-09 1.76373261366802e-08 "Stat5a" 218
"ENSMUSG00000004044" "OK" "tobit" 0.167962598306522 0.227753202426074 "Ptrf" 287
"ENSMUSG00000004054" "OK" "tobit" 0.00334872325126588 0.00677005912405155 "Map3k11" 409
"ENSMUSG00000004056" "OK" "tobit" 0.0457182898601072 0.0725650805410274 "Akt2" 440
"ENSMUSG00000004069" "OK" "tobit" 1.11011539980966e-06 3.53959547112917e-06 "Dnaja3" 447
"ENSMUSG00000004070" "OK" "tobit" 0.000480882389093141 0.0011185773212689 "Hmox2" 446
"ENSMUSG00000004071" "OK" "tobit" 0.0501792549181358 0.0787778516692207 "Cdip1" 439
"ENSMUSG00000004085" "OK" "tobit" 6.03954381605955e-06 1.7819577342618e-05 "Zak" 165
"ENSMUSG00000004096" "OK" "tobit" 2.49510757859734e-06 7.68658019839995e-06 "Cwc15" 446
"ENSMUSG00000004099" "OK" "tobit" 3.52118138821883e-12 1.7728946951483e-11 "Dnmt1" 379
"ENSMUSG00000004100" "OK" "tobit" 0.0427772545233491 0.0684660692916372 "Ppan" 429
"ENSMUSG00000004105" "OK" "tobit" 0.044286140918367 0.0705462646790068 "Angptl2" 153
"ENSMUSG00000004127" "OK" "tobit" 0.0990918285544486 0.143986567894024 "Trmt10a" 293
"NA.20" NA NA NA NA NA NA
"ENSMUSG00000004187" "OK" "tobit" 0.0816365373645363 0.121462415960565 "Kifc2" 47
"ENSMUSG00000004207" "OK" "tobit" 5.84746879964989e-16 3.74625628433512e-15 "Psap" 447
"ENSMUSG00000004221" "OK" "tobit" 0.022190298240216 0.0379394423668804 "Ikbkg" 386
"ENSMUSG00000004233" "OK" "tobit" 0.00045037661605205 0.00105178567326138 "Wars2" 263
